country_code,country_name,year,year_trend,control_corruption,political_stability,rule_of_law,homicide_rate_log,exports_percent_gdp,fdi_percent_gdp,gdp_growth,gdp_per_capita_log,inflation,population_log,tourist_arrivals_log,unemployment
HND,Honduras,2018,18,28.2290627,51.1298505,38.14234,3.6630941555581273,41.4548165613247,5.99386120691106,3.84499476966735,7.80980201117464,4.34734937777528,16.09433662743802,14.658370442230284,5.648
HND,Honduras,2019,19,26.4344138,51.7655593,38.4368702,3.7379354302499324,40.2189637388964,3.83846408231678,2.55963434592314,7.824976555077984,4.36587159819267,16.11244300481422,14.654920677467821,5.698
HND,Honduras,2020,20,28.1678381,54.5120159,37.8437257,3.6028543903445636,35.8751401030378,1.0106822391556,-8.96508223267296,7.743969778005341,3.46841177951184,16.129988648068327,13.41354083387756,10.982
HND,Honduras,2021,21,25.1758094,52.1201836,37.3143589,3.6687429819361457,39.3653983599255,2.84361329738544,12.5652843771279,7.913940649430753,4.48087963413445,16.14667115438602,,8.506
HND,Honduras,2022,22,26.9776015,57.7266194,38.1748769,3.582627857883625,42.4391817948962,2.41292398026651,4.14356194013767,8.007463622850228,9.08963911525025,16.1634391201884,,8.774
HND,Honduras,2023,23,25.6028349,59.9027299,37.0610655,3.479467184846038,37.3686804713719,3.16136364280263,3.57584760454412,8.07944999330781,6.66325180347457,16.18058685902998,,6.07
NIC,Nicaragua,2000,0,30.5290172,60.3426818,41.6351696,2.3491919241283106,20.1081658866931,5.21568567857809,4.10159025073438,6.924919569601626,7.06991352252517,15.429464856156851,13.272507757002963,7.181
NIC,Nicaragua,2002,2,31.1589843,59.5380496,46.1935501,2.464488833659743,18.8471358845682,3.90334311480045,0.753938876079573,6.921987424086836,3.75017465778466,15.454489602580892,13.269059483669357,7.517
NIC,Nicaragua,2003,3,32.7728419,59.0118407,48.6352463,2.5791440001599812,20.704998914845,3.78225034215297,2.52073289551447,6.9288826819909675,5.30238773219936,15.46627523350153,13.378556330751158,7.6
NIC,Nicaragua,2004,4,36.6115679,58.191765,47.3846099,2.584095365148072,23.0598557398256,4.31560328721207,5.31217056950739,7.001811205833934,8.47021063584077,15.47809332958139,13.507627138738266,6.41
NIC,Nicaragua,2005,5,33.5312557,59.2174417,47.6396381,2.6841880725014167,24.3821308946094,3.81407422484717,4.28239833770654,7.076064232976514,9.59909986064425,15.49113032801859,13.597355791941425,5.37
NIC,Nicaragua,2006,6,33.0788655,61.1300036,46.3233394,2.661925750128927,31.2666288650856,4.24030000066427,4.15294559846254,7.129436734577441,9.1401996677772,15.505395096485884,13.700100828786772,5.31
NIC,Nicaragua,2007,7,31.2376551,64.0501612,45.562215,2.6382232458289114,33.0635730423674,5.14186605474194,5.0763520180987,7.208142392655722,11.1269347446118,15.519757251796252,13.79326597151132,4.89
NIC,Nicaragua,2008,8,31.1398338,62.3569202,44.3220203,2.653102695769049,34.4704620011048,7.38263377911966,3.43571693608081,7.328886609065013,19.8262031287429,15.534088574404898,13.826451487121803,6.2
NIC,Nicaragua,2009,9,31.2991833,61.1846356,43.2645052,2.719855292522525,33.9814942096139,5.22852820149836,-3.2926651586197,7.291031273158185,3.68700160498797,15.548333739753645,13.825461878915961,8.16
NIC,Nicaragua,2010,10,30.684883,56.6908219,42.5282916,2.6866247359605393,40.4671151559929,5.59335824334059,4.41009911716546,7.330776748002456,5.45513425887423,15.562525418716016,13.884104283136265,7.83
NIC,Nicaragua,2011,11,30.6773896,58.0842927,43.591364,2.6161162083567033,45.0169781525763,9.5791738556055,6.31668553491842,7.4263775820069595,8.082387980991,15.576647747992908,13.93062425632998,6.613
